3257,"Curiosamente, es la misma cantidad que cierta persona que tiene jodido el país en materia bancaria y pensional donó para el problema del coronavirus y que realmente iba dirigida a los bancos."
5942,"Persecución sin piedad, judicialización total y carcel ¡"
139,Alcaldesa egoísta y acaparadora. Piensa sólo en Bogotá y le resta ayuda a otros municipios . Está como los que acapararon los tapabocas el alcohol y el papel higiénico.
1751,No eran 50.000 pruebas que llegaban Ya se perdieron como la platica del bono solidario
335,"Muy lindo pero es un montaje. Desde Bogota esa no es la proporción, sólo se ve la parte con nieve."
1172,"Oiga dotor como así que habro como de que verbo es del verbo HABRIR Uyyyyyy a mi no me cuadra, sigamos....."
5971,Jajaja este pais segun son 80% son 1 y 2 jajaja quien pagara. X q Cada alcalde y su comitiba comeran y cada encagado saca mercadito pa el. preferencialismo NATO Dane errado y etc etc Los estratos 3 ni haya mi aca como la raya de Ecuador caliente pero sin chancleta mi franela.
7480,"Un buen samaritano como usted, entiende perfectamente lo que significa caer en la enfermedad y que las discordias mundanas se reponen ante crisis de salud de un ser humano."
8480,Mi petrico entenderemos que no vas a estar en twitter por muchos días. Bendiciones. Dios te acompañe. Lo queremos de regreso Muy Bien! Lo queremos!💪🏻#FuerzaPetro
2205,"Si no existiera la luz eléctrica, habrían (0) electrocutados."
1224,Amen mi estimado alcalde... Es una alegría inmensa esta noticia... Una voz por los que no pueden hablar...
6210,"¿Y esto es error, también? Me encantan las explicaciones no pedidas del Gobierno, sacando excusas de un cubilete... https://t.co/AJlCZV7sB1"
7621,"Bien que vino a tratarse en Colombia, los medicos cubanos recomiendan sopa de gallinazo!"
8503,"Las cifras de muertos de los países capitalistas se conocen, las de los países comunistas no, ahí está la diferencia. ¿Qué opina de China, Cuba y Venezuela?"
4449,"#IngresoSolidario y no es sólo con las ayudas humanitarias, también sucede con el ICETEX, con la cédula 99999999 aparecen varios ""ciudadanos"", quiénes también han recibido sus créditos para estudios. https://t.co/gPRyGEtrVp"
7116,Tan querido Uribe...sólo que nadie le cree...por usted ya estaría muerto...
4657,"#AlAire ""Este resto de semana estaremos haciendo ajustes y la próxima semana la plataforma con el buscador ya estará de regreso, aunque actualmente permanece activa"": Luis Alberto Rodríguez #NoticiasDeLaMañana"
1486,"Si no hubiera pasado lo de hidrohituango y el daño a la gente y los pueblos aledaños, no valdría la advertencia, pero es muy válida."
2438,"Actos estupidos e idiotas ,sin ningún contenido filosófico , que no ayudan a nada ,ni a nadie , y mucho menos a los viejitos en su prolongado encierro"
2216,"Paradójicamente dice el imbécil, Al contrario grave sería q hubiese mas accidentes de autos si la mayoria estan parqueados, Cali Y Bogotá estan en la inmunda de alcaldes."
1541,"Y todos, los paisa q ponen su granito de arena.... https://t.co/jP7Hg1GNJu"
8401,Fuerza y Bendiciones 🙏
2107,"y es que estaban pensando q era cortina de humo por lo del ñeñe. sigan de su cuenta en bogota , hijos de putas, los irresponsables ."
2612,Hasta aquí llegué con uds.
1197,Pero humanos si
2904,"Apareció este nefasto personaje otra vez y no precisamente para hacer aportes a los más necesitados , siempre jugando con las intenciones buenas para beneficiar a los que lo necesitan y sembrar su odio y cinismo de oportunista !!, se cree el mesías y es solo cinismo!!!"
5984,Siempre sembrando cizaña .Que Dios la perdone
4152,Que emigración Colombia se los llevé a la frontera
88,Deli...pero la plata vuela...y los políticos son ladrones!!!
3491,ustedes están confabulados con el gobierno para tapar la corrupcion que está habiendo con el ingreso solidario no están dando cobertura completa a la verdadera problemática ojala cubran las protestas en contra del gobierno que van ha haber despues
7495,"Este es el mensaje que quiere dar el #COVIDー19 , llenemos el mundo de amor, reconciliación, solidaridad , de PAZ Y VIDA"
454,Felicitaciones alcaldesa me gusta las cifras de su equipo y mucho mas sus decisiones.
667,Excelente medida. Cual es la cuenta para donar dinero a familias vulnerables
6340,Toda la razón.... El sentido común que no te hace ver que sabe eso y más. El mas escaso de los sentidos que no te permite ver que el aislamiento inteligente son directrices por medio de decretos del presidente a la ciudadanía. No se puede ser más petardo. Zurda.
2625,De mal en peor 🤦🏻‍♂️
2591,Está revista día a día va en decadencia. .que pobreza de noticias
1866,Situación actual Internos Hospital Universitario de Santander y Estudiantes de la Universidad Industral de Santander. #SOSinternosUIS #LaUISquequeremos https://t.co/ftgPNA8dHm
8236,La salud es primordial. Mucha fuerza para usted y su familia
2210,Debería aliarse con Alberto Bernal y hacer más predicciones de la realidad política y social. Son unos genios.
7885,Toda la bla bla bla que habla este m..i.so es como su declaración de renta; pues muy bobo el que le cree.
2829,Hasta sera el@mismo petro q hace eso@para dañar la@imagen del@presidente
8295,Fuerza petro todo va a salir bien eres un maestro que fue enviado a defender este pais lo mismo que fue enviado jorge Eliécer agitan que pocos lo entendían pero todos los seguian🤗💪
6572,"PETRO D3SDE EL EXILIO, BOLÍVAR DESDE SU CÓMODA MANSIÓN, CRITICAN Y CRITICAN, HOY LE HARÍAN UN GRAN APORTE AL PAÍS MIENTRAS PASA LA PANDEMIA,DEJEN DE CRITICAR TANTO Y DEJEN QUE LA JUSTICIA Y EL GOBIERNO TRABAJEN,LE HARÍAN UN FAVOR AL PAÍS...MUCHAS GRACIAS"
301,"También ha que no n hay aviones volando 24/7, y a que el mundo está a media marcha. Eso es importante decirlo también. No es sólo por eso."
1482,"Daniel quintero, se que es difícil hacer cobertura total en ayudas, por favor , por favor , volcar la mirada a la comuna 13. Es población muy joven , muchos niños pasando hambre. Esta ciudad no se lo puede permitir por ahora ; es inconsebible! Volcar mirada, gracias !!!!!!!!!"
6163,Le tengo la cédula de uno de los implicados el tal Cis Ñis https://t.co/mBUxBqaw7r
4990,Que vieja tan fastidiosa e inútil.
6606,Sicario del teclado...lo único que siembra es cizaña y aprovecha la ignorancia de sus focas para criticar y mentir...que ser tan tóxico y dañino por no decir otra cosa
4045,"Lo que deberían de anunciar es que ya saben quienes los desfilaron y se apropiaron de estos dinero h que YA están en la cárcel, mucha bulla y poca acción!!!"
8067,Tienes todo mi apoyo y espero tu pronta recuperación. Colombia te necesita!🇨🇴
3447,"Se de la oportunidad, y llegan los mismos HP de siempre, muy brutos siguen pensando que son vivos y son unos imbeciles retrasados"
2089,Siguen maquillando las cifras Las pruebas que llegaron no las van a utilizar hasta la semana que viene no se sabe si son chimbas como las que compro españa Hummm
6745,No te lo crees ni tu mismo
500,"Por favor, señora alcaldesa, espero que a Usted no se le ocurra seguir insistiendo en una cuarentena hasta junio. La verdad, no hay bolsillo que alcance, solo el suyo."
3770,muy buenas me llamo Miguel Ángel López la razón por la que le escribo a través de este medio es porque quisiera pedirle una colaboración con algo alimento para mí mis hermanos y mi madre pues ya que ella no tiene trabajo y no tiene con qué darles de comer y estamos pasando mucha
1263,Busco palabras para no ser grocera pero la palabra es #pendejo. Cuidar los animales del zoológico de Medellín es una de sus obligaciones. Y donar el salario y publicarlo es lo mínimo. Las empresas están quebrando y la gente está con hambre. Y que vas hacer por eso.??
7592,"Solo los seres d consciencia cristiana, pueden perdonar y rezar X quienes les ofenden. A ése grupo pertenece"
8060,"#FuerzaPetro fuerza mi hermano, en estas circunstancias es egoísta decir que este pais te necesita (aunque es asi), te necesita tu familia, lucha por ellos. bendiciones"
3310,"Y el proceso penal como va, casi que contagia al otro y se desencadena la fiebre porcina!"
827,"Ya nos cansamos de la corrupción, el pueblo no va a olvidar."
2149,Otra claudia lopez. Trabaje no llore tanto!!!
534,"Claudia buenas tardes, reconozco que aunque NO voté por usted, a la fecha no ha dejado entrever una sola duda respecto a su capacidad y habilidades para desempeñar el cargo de la excelente manera que lo ha hecho, no soy de izquierda ni derecha, soy de las personas de bien..."
331,Dios mío eso solo lo habían visto nuestros abuelos.
5453,Las bobadas de la fm... Después que será... https://t.co/ChWMgFX1DO
7153,"Que nobleza, así fuera siempre"
5964,Nunca habrá suficientes cárceles si lo que están del lado del gobierno las llenan demasiado rápido
2360,Se eqivoca de nuevo. Según las funerarias nos está goleando el covid.
3880,Acá con o sin pánico roban 🤷 desde los de cuello blanco y los de cuello no tan blanco
4176,"Deporten los mano dura, quien infringe normas"
3791,Canal rcn ya estoy aburrida de tantas novelas 🤦‍♂️🙄🤔 donde me quejo hoy es jueves santo y dan una novela k no viene al caso 🙄🤔 quiten eso. Uno sí salir de la casa y solo dan novelas
5314,"Teletón para los ladrones, Este señor Quintero cada día sale con más pendejadas,"
7283,Eres un hermoso mi Uribe que ejemplo
2817,"Que monte una novela con esa trama,que es para lo que medio sirve."
6569,Que tal este hp
8515,Uribe es un señor Dios lo proteja
8553,"Señor Alcalde , el tema no es tomar medidas, las hay por cientos, es HACERLAS CUMPLIR, muchas fotos repartiendo mercados con el grueso de sus electores, oriente de Cali tierra de nadie, anarquía e indolencia total. Cali segunda ciudad en contagiados, póngase pantalones."
2104,"Deberían citar a paro, Fecode, farc progresistas ... Añadirle unos artistas como Julian Roman, la mancha, Carlos Vives... Y después de las marchas una cuarentena de un mes y así se va depurando la sociedad"
4212,Ahh exponer a esta población?
3505,cafena perpetua para los ladrones
1152,Y si seguimos en cuarentena quien me paga los servicios el arriendo la comida usted señor alcalde tengo dos opciones o morir por coronavirus o morir de hambre la verdad prefiero la primera
2402,Que se podía esperar del payaso que tenemos como presidente 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
8114,Fortaleza DR GUSTAVO UD ES UN HOMBRE DE PRINCIPIOS Y LUCHA INCANSABLE . mis mejores deseos en esta nueva oportunidad.
3337,Gracias padre! Por tú misericordia.
326,"Parecen pendejos, pues si todas las putas fuentes de contaminación que provienen de nosotros no están funcionando!! Entonces que? Suicidio colectivo o que?!! No entienden la puta palabra EQUILIBRIOOOO"
5773,"Por Dios, a esos deben condenarlos a morir lapidados por degenerados, abusivos, corrompidos; la verdad pueda que me quede corto."
3175,Será cierto que el presidente de y sus funcionarios harán ese aporte proporcional de sus salarios que anuncia
5060,Deje el show
7497,Se pueden tener diferencias podemos hacer bromas podemos sentir malestar pero nunca odio ni envidia esos dos son peor que el virus q anda por ahí invisible cobrando vidas existe la ley de la causa y el efecto y no de menos nunca desear lo que nos podría pasar lo felicito señor 👏 https://t.co/Li2m70jXUU
3007,"sus mafias saben cómo sacar el dinero con Ahorro a la mano, basta sólo un #movil , ud. defiende la #CorrupcionSolidaria eso es el que más hay que decir?"
1250,"Q bueno por que ahi que preocuparnos por ellos tambien y los animales, tambien deben comer"
6549,Oiga por que mejor no se calla aquí la izquierda es puro bla bla bla y criticar lo que hace el otro solo botan fuego por la boca .. Cojan ejemplo del centro democratico adobado salas de uci y y dinero ustedes es puro bla nojoda el cacas le sacó el cuerpo al país
6968,Jajajajaja #QueTeLoCreaDuque
2913,Fraude de que? Tu padrino el corrupto perdió democráticamente.
2328,JAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJAJJA
6483,"Acude a que se hagan 20.000 pruebas al día, que haya u un sistema de salud fortalecido, que los hospitales no estén en quiebra, que el personal de salud tenga todos sus derechos laborales como buenos contratos e implementos de protección y que haya justicia social."
4411,"Noooooo, ya no mas"
2504,Y qué pasó que no canto ni hizo cabecita con el balón... 🤡
3066,"""Es verdad que Colombia no está diagnosticando en este momento, o está diagnosticando menos, pero eso que es una medida absolutamente inhumana, va a terminar teniendo consecuencias en el corto tiempo"":"
119,Es muy importante que nuestros gobernantes estén empujando para el mismo lado pero es urgente PICO Y CÉDULA
5809,"Lo malo de este país son los políticos, pero todos los de izquierda, centro y derecha todos se dedican a robar 😢😢😢con todo lo que han robado tendríamos buenos hospitales"
5016,Y nosotros llevaremos a corte el nuevo decreto discriminatorio e inconstitucional de claudia López
8000,Solo falta qie diga que es una medida sicialista. Y entonces se hace o no se hace?
2443,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 Despues dan papaya y que porqué sale a hablar el nene
5757,Claro y hay están incluidos los 30mil millones de pesos para recursos de los colombianos en el exterior !! Una suma bastante exagerada 😬vamos haber que con migaja salen!
2243,Pongan al vigilante a calificar los exámenes
5009,Y también llevar a la corte este engaño del gobierno que lo unico que ha hecho es burlarce del pueblo necesitado y de muchas familias humildes de Colombia https://t.co/3yxke7Q3nx
3105,Merecemos lo que nos pasa ...la humanidad está enferma...muy enferma psicológicamente
1212,Excelente...todos hacemos parte de esto
4619,Que dirá Honesticor Colmorales
8557,Confiamos en su liderazgo Alcalde https://t.co/R66MhsR1CI
918,Es la oportunidad de llevarlos a todos a su natal Venezuela.
7349,Triste que a esos buenos medicos colombianos les quiten los derechos laborales y los contraten por prestasion de servicios
6882,Ese es mi Presidente https://t.co/UlTkGdgKe6
547,Usted es una berraca toda mi admiración sra alcaldesa
6762,Jajajaja Hp no se lo cree ni usted
2451,"Algo de humor, critican todo, y no aportan, ¿uds ya donaron?"
2728,"""Petición particular"" is the new ""ridiculez""."
7093,Sarcasmo e hipocresía en su punto más álgido!!
2674,Una más de sus 🤡
2644,"Que mediocridad indigna de quien tiene la responsabilidad del estado y que ridicules e ignorancia la del narrador deportivo. Esta es una afrenta a las victimas de Colombia y el mundo, cuya muerte no merecen payasadas para tratar de subir en popularidad!"
5039,"10 a 1 que el proximo año ella renuncia a la alcaldia y se lanza a la presidencia... Cuando se reunen los del POLO y M-19 perdon ""Agencia de Empleos Alianza Verde"", algo sucede"
842,conozco a más de una familia que de verdad necesita ayuda y en ninguno de los programas de gobierno salieron beneficiadas. y otras que no requieren nada si se beneficiaron bravo gobierno pensante en equidad.#alcaldiademedellin #gobiernodecolombia
7602,¿No está en Cuba?
6423,De acuerdo Mabel y al parecer por carencia del común muchos serán los contagios
1657,"Bueno, esperemos que ahora sí podamos tener una idea de la situación real de la epidemia en Colombia."
7350,Lamentablemente Petro como Chávez Confiaron Mas En Los “Mata Sanos Cubanos”Que En Sus Propios Médicos Connacionales.
154,"Además de tu actitud, me encanta tú reloj 😍"
6849,Ex-president admiro con la vocacion q se refiere al sr Petro y se q lo dices de corazon ya q esta rivalidad politica no hace q se pierdan los rasgos de ser humano noble. Sr Petro no soy seguidorde de sus ideas pero deseo su pronta recuperacion y verlo batallando en campo democra.
5739,"No existe término alguno para describir a quienes en tiempos de crisis siguen delinquiendo; ni siquiera el hecho de saber las necesidades por las que pasan sus coterráneos los hacen desistir de su avaricia, es necesaria una política criminal contra los corruptos, endurecer penas."
1834,Los recuperados se descuentan del total infectados?oh donde los suman oh los restan.. alguien me puede explicar...graciad
1761,Espero se la hagan a los vivos!
6136,Jamas podemos volver a permitir esto!!
281,Con fotos no vamos a salir de esto hay que poner a trabajar las huevas y la cabeza y salir de esto los más pronto posible
4031,"Los mal nacidos le han robado la democracia al pueblo, haciendo esta patria un nido de ratas que dia a dia dejan a los pobres más pobres y a los ricos más ricos, la pregunta es ¿como podemos cambiar esto si ellos manejan el sistema? En las urnas imposible"
4470,Que hptas pero los papas de los descarados que verguenza.
3394,Y las “ias” están para hablar por TV unos meses después??
6650,"Doctor Gustavo Bolivar, deberian donar el 50 por ciento, como lo han hecho otros congresistas."
5109,Pero tiene la razón
7001,"Mensaje q muestra su buen corazón, sr ex presidente. 🙏👍👋. Dios lo bendiga y bendiga al y bendiga nuestro país."
784,Muy tarde presidente ya muchos están sin empleo y obligados a licencia no remunerada
6908,"Hipócrita, usted es un ser despreciable, deje de lado su falsa empatía que no se la creen ni usted mismo, viejo re malparido, usted da pena ajena."
2618,"Esas dos figuras simplemente, patéticas."
4134,Y donde dejan a Bogotá?? Donde se ve mas desobediencia al aislamiento...
4092,Como siempre tienen q tomar tajada de lo q es para lo mas necesitados y los q necesitamos él sisben nos tiene en estratos altos cuando él vivimos en un barrio pobre
4193,O usted si cree que con un mercado de escasos 20 mil pesos una familia humilde podrá aguantar un mes de cuarentena.....por favor tenga conciencia y no se aga el sordomudo...
4391,Ni loco ese servicio es el muy costoso y ademas estamos pagando la corrupcion que nos puso el genio Duque pagarle a los ladrones de electricaribe. Que tal!!
3948,"Eso es pánico amarillista, las personas están sensibles, no jueguen con la angustia de las personas con noticias no confirmadas IRRESPONSABLES"
4769,"Pregunten por qué personas fallecidas aparecen, también cc reales con nombres de otras personas."
1219,¿Podemos hacer donaciones a esta cuenta de ahorros Bancolombia para el zoológico 00829265842? Podría confirmarme por favor. Gracias.
4498,El problema es que se estan robando toda la plata a nombre del.#covid19 ... que asegura que ese sobrecosto es para ayudar a los.necesitados y no es.para lme at bolsillos de corruptos?
1725,Apenas ??? Fuera la Ley 100 😖😖😖😖
4625,Esto demuestra la corrupción que ha estado pasando por años.
6829,"De los médicos quizás sí, pero del sistema que nos dejaste irresponsablemente no, gracias a Dios se va hacer su tratamiento en Cuba, acá los tentáculos del pulpo llegan muy lejos, con el favor de Dios él se tiene que curar!!!"
6682,Peña de muerte a los corruptos. Que tristeza me da cuando toca pagar impuestos.
4660,Conozco gente con recursos económicos y les ha llegado mientras q se de gente umilde sin nada q comer y no aparecen en la base de datos....cómo se llama eso?
8407,Espero que se mejore pa fuerzas que aún ta joven mis mejores deseos
2309,Jajaja y ahora una de vaqueros😂😂😂
867,Yo propongo que fumiguemos el norte de la ciudad vas a tener dos problemas sanitarios dengue sumandole el Cov.
7634,El cancer sólo le da a la izquierda jeje que raro
1139,"A pesar de los problemas que se vienen, era la decisión más lógica. https://t.co/rwG0oswtVO"
7378,"De todo corazón el Senador Uribe pregona pero no aplica, No gusta de que nadie se pensione pero él posee dos, que las personas están durando más incluido el, sin embargo es partidario de decir esto&gt; https://t.co/UjIR2ELwRY"
4182,😴😴😴😴...soñando que sean 5 millones 😷
961,Alcalde recuerde q todos necesitan ayuda ...no solo los invasores de ladera q poseen hasta 3 casas y viven de los arrendos....los recursos son de todos y para todos !!! No para pagar y asegurar votos....
878,"Tuvo que llegar una pandemia a Cali, para darse cuenta que los venezolanos son un problema en la ciudad. No fue suficiente con el hacinamiento en las calles, los robos y asesinatos que han cometido ni la bomba de tiempo que son, ya exigiendo casa, trabajo y comida."
3134,Alguien sabe cuánto costaron?
428,Bunas noches yo estoy esperando mi ayuda y ni siquiera lo del refrigerio lo e podido obtener me dicen que la otra semana y nada estoy sin empleo no se aquien a quien mas escribirle ... señora alcaldesa me pude colaborar o decir que hago
5449,Pobre niña 🤔 https://t.co/sP0gQCHQt3
6383,Preguntemosle a los siete enanitos 😂!
8108,"No se trata de desearle el mal ni alegrarnos de su desgracia es solo para que intente, si su ego se lo permite, reflexione hasta dónde puede llevar el odio, ya que es sabido que el cáncer es la respuesta del cuerpo físico a guardar tanto rencor en la vida."
4192,La formas más fácil de robar ser rico tener una hacienda y pedir una ayuda a finagro
4098,Cuando no por eso digo si van a donar algo denle al vecino a alguien que vea que si le.llega eso de donaciones en almacenes de cadena se roban más de la.mitad
8487,Es un desastre creado por tus amigos camaradas chinos pedazo de hijueputa!!
6624,Y los carros alquilados blindados los celulares pagos y los arriendos de apartamentos de los senadores k.
1251,Dios lo bendiga. Gracias por pensar en los animalito. 👏👏👏👏👏👏👏
7136,"Mmm ojala que no, Colombia no necesita gente como él"
2867,Bobo miserable.
724,Hablando puras mentiras 🤥🤥🤥🤥🤥🤥 está políticas son arrodilladas a la multinacional extranjeras
7770,Presidente por eso lo queremos tanto a ud. Por ser buena persona. Si fuese al revés que diría ese venenoso.
7482,Mándenlo a Cuba...
4908,Eso en manos de los políticos es dar papaya!
2382,"Hasta donde irán: este gobierno nacional, los departamentales y los municipales con ideas populistas como si el pueblo fuera totalmente ignorante.....se retrocedió a la época romana...entretengan al pueblo como sea...""yo pienso en ustedes""🤡"
801,Odontología
4525,Los estratos altos en Colombia se miden al número que más se acerque al cero esos terminaremos pagando los servicios públicos de los ricos
1565,"200 mg cada 2 semanas, por 10 dosis, pueden actuar como profilaxis, es muy baja concentración y no es tan mortal como lo quieren hacer parecer."
2677,"Me imagino q esa narracion va a costar mucho dinero,que en este momento no se debe malgastar.OJO con eso predidente"
8078,Pronta recuperación y muchísimas fuerzas 👐
2232,"obvio... #fasecolda #superfinanciera en USA aseguradoras devuelven primas de automovil, pues estan inmobilizados y no estan cubriendo NINGUN RIESGO!!! qué en Colombia???"
8210,"Senador Petro, millones de Colombianos estamos orando por el ser humano que siempre a luchado por los derechos de los más vulnerables; lo digo de corazón, Petro eres grande y ganarás esta batalla!!"
8038,"Mucha fuerza Petro sumercé es un guerrero de vida, estará en mis oraciones para que pueda salir adelante en su tratamiento, y se nos permita tenerlo muchos años más en esta lucha, en esta resistencia que es de todos,un abrazo ✊"
3515,Ratas 🐀 ojalá se mueran por ladrones de recursos ante una necesidad de familias que lo necesitan.
5311,Es muy molesto ver que sigan pidiéndole ayuda al pueblo mientras se evidencian tantos casos de robo por parte del gobierno. Porque no dejan de robar y mejor reparten el dinero de manera adecuada???
1785,En 5 dias ya se acabaron!!
4546,Vean esta belleza tan hermosa pueden creer el fraude https://t.co/Np0GPGKVK4
3466,"😠 Injusticia, la gente necesita comida, necesitan comer, si no los alimentan, si no los ayudan tendrán que volver a sus vidas normales, la gente no puede seguir soportando otra extensión de la misma. No se roben lo que se ha donado para ayuda de la gente!!!😠"
5791,Y es poco ! Por ahí pasaron hace rato !
5722,"Y lo que falta, por eso el centro democrático está reunido con el Ministro de Hacienda y el Gerente del coronavirus, para tratar el tema de la distribución delos 20 billones de pesos"
2694,"Increíble que esto pase y se normalice si el gobierno estuviera la oposición y se hicieran estos shows patéticos todo incluyendo la prensa vendida estuviera hablando mal, estamos ante la prueba de compra de votos fraude electoral, fraude de ayudas más grande que hayamos visto"
4261,Creo que el Señor Presidente Gobernadores y Senadores DEBEN BAJARSE EL SUELDO A LA MITAD para ayudar a los mas necesitados en tiempos del #COVIDー19
734,Hablan de miles de millones de pesos y no dicen nada de los migrantes venezolanos no les alcanzan los millones para darles una miseria muchísimas gracias sr.presidente y que pena con usted hermano
5864,Es absolutamente abrumador el tema de avaricia y corrupción que no da tregua aún en el caos del país
8537,"Que que??? Ud siente bienaventuranza a un comunista, exguerrillero; y no lo digo por difamar de Gustavo petro pero me es increíble pensar que tenga algo de corazón. De algo sirven estos momentos !"
6481,"Y en este platanal, cual sentido común?"
342,Hay si la super loca volvamos a la edad de piedra ahora sí si hizo alcaldesa con plata de las farp y ahora quiere destruir la industria todos los empresarios y empleados que votaron por esta violadora tienen que estar gritando a qué horas votaron
4077,"Ese es el reembolso del dinero ""donado"" por Sarmiento Angulo"
2524,"ahí lleva la pelota el Covid-19 se saca a le hace un túnel al Sr Plata que ni se Mueve, se Acomoda covid dentro del Área y Dispara un Zapatazo a la portería de y es GOLLL GOOOOOOOOOOOOOOL DE COVID19, Paradoja: Covid-19 No vino a Jugar, vino a Matar."
8070,"Estamos con usted Gustavo, mi madre logró salir adelante de un cáncer estomacal, usted es un guerrero y seguro está será una batalla de la cual saldrá adelante victorioso, necesitamos mas Petro para rato por el bien de la democracia en este país."
3168,En serio que ya nadie te cree señor Duque
196,A las personas que no tenemos sisben y que tenemos eps por ser empleados que nos lleve la que nos trajo porque el gobierno nos olvidó
2603,Severa... Estupidez
3594,"Que alguien me haga en favor y le cuente al que existe un programa que cuesta millones, que lo ponga a funcionar como es, sin trampas, sin engaños, y que el mismo pueblo haga veedurías, en los plazos cortos se puede constatar bien sin robar."
1548,"¡Viva la u! ¿Ahora sí importa? espero no se le olvide lo que esta haciendo la udea, cuando quiera meter Esmad, cuando quiera poner en peligro infraestructura y estudiantes quitando rejas, cuando no haga algo para subir presupuesto. No se le olvide, asesórese bien."
3963,Canadá 🇨🇦 mil gracias. 🟢🟢👍👏
5399,¿ quie es melina ramirez y ese señor mendoza?
5998,"La corrupción, el otro virus de este país."
5828,Ummm por dios los vendedores ambulante como yo???? aguantando hambre hasta donde por dios ....
2864,"Bolivar cree que todos somos como Petro. Petro es un asesino, corrupto y violador"
1471,"Soy de Cali. Recomiendo que administre el dinero en detalle. Compre a campesinos de su región el producido y así ayuda + personas. Compre “bultos” de granos, harinas y enlatados económicos. Contrate personas necesitadas y armen mercados que duren siquiera 1 mes 🙏🏻 #COVIDー19"
7015,"¿Los médicos y salud colombiana que usted mismo privatizó? Petro estará mucha mejor en Cuba; no vaya a ser que usted le pague a algún médico para que lo mate, no sr."
3346,Estaba buena la pasta ? #Sisas
3452,"Sí, se los robaron ¿Y? Que vamos a hacer al respecto? Nada."
4638,Y como van a saber quién lo necesita de verdad esto es una falacia 😡😡
4491,y a mi quien me ayuda? 74.000 en contribución 57.000 alumbrado 74.000 seguridad 205.000 y no he prendido un foco
2604,🤦‍♂️ Nos quieren condenar a la vergüenza.
1314,Como puedo donar.
2788,Cómo diga señora
4652,Jajaja anomalías o corrupciónmania
6042,y también la de la registraduría apenas empezaron a aparecer nombres diferentes en sus bases de datos con el mismo número de consulta en la dnp. Investiguen.
2762,"Vivo en el exterior, hace mas de 10 años, veo que estamos involucionando, una actitud infantil , pueril de el presidente, y mas triste que esto lo tome Semana como noticia, hablen sobre el papel de la ciencia colombiana en la pandemia."
5687,En el Atlántico se están robando esa platica ojo a los mandatarios que son los que manejan todo
7832,No se lo cree nadie.
3011,"es importante conocer los números de cédula de los beneficiarios y que sea realizado un análisis sobre los que supuestamente si lo merecen. Es posible que halla mucha gente que no los necesita, y los que si, están sin comida para sus hijos."
903,Pues he visto gente que no estaba en Colombia aun así ahora están aquí y después que según cerraron los aeropuertos
4938,Vieja malparida habla de honesta y la marica esposa contratos millonarios es un asco
1232,EXELENTE MEDIDA...👍
4557,Por favor yo soy real y no he podido entrar ala página me dise que la estZn actualizando nesesito ayuda por favor
5427,Esa noticia consignala en mi cuenta y verás cómo crecen los intereses ...... Noticia pendeja
5436,Que gran alivio... me preocupaba que estuvieran solitos.
2943,La izquierda terrorista no se habían pronunciado ni tampoco habían hecho un solo pronunciamiento de ayudas para los colombianos pero estaban esperando que el gobierno cometiera una sola falla para caerle con todo que buena forma de hacer política
7984,Ya donó su sueldo ?
8428,"Animo la vida sigue, usted es un guerrero y está no será la última batalla, vamos pa""lante compadre."
7468,*Se muere*
4739,Ese sr Rodríguez que están entrevistando no sabe que decir a fraude monumental que están haciendo para quedarse con ese dinero de cédulas ficticias quien garantiza que esa plata no la han girado y se hallan quedado con ella los dela oligarquía dé la derecha colombiana corrupta
2082,Por que no entregan las cifras de los recuperados en cada departamento.?
699,"Presidente los pequeños empresarios no necesitamos prestamos, necesitamos auxilios"
6333,"El uso de la expresión ""el menos común de los sentidos"" ahora es la más común. Nada nuevo ya."
4242,Como se les ocurre
4887,Solo saben robar NO les creo nada
3357,Ahora devuelven 5000 y les agradecen como lo hacen con Sarmiento Angulo
522,Para este señor Claudia López hacer un culo es lo más inteligente!! Solo robar y hablar mierda sabe!!
657,Lo que quiere que se ignore. #BogotáSinAlcalde. y reinando la #corrupción https://t.co/ABeK7IsbiO
6505,"En plena crísis económica y social, Gobierno y el Jefe del Centro Democrático siguen privilegiando a banqueros y empresas poderosas, el pueblo y las PYMES que se defiendan como puedan."
4573,ratas
6135,Si esto no es anormal... #IngresoSolidarioCorrupto #SisbénCuatroUnaEstafa https://t.co/eCIE5Jvfdb
5,"Claudia pueden entregar muchas ayudas, pero si no van destinadas a quien de verdad las necesita no están haciendo nada. Ordenen esa vaina, va pa usted también"
3758,Terrible está situación
4530,NO Porque eso es es volver más pobre a la gente y cada uno paga lo que consume
2687,Que estupidez! 🤦🏻‍♂️
3220,Cuántos judicializados o destituidos del cargo?
7630,Que muestra de humildad presidente Uribe
3470,"En usme hay mucha gente en emergencia sanitaria y alimentaria, tocaimita, uval, muchas contratistas han donado alimentos mientras estos hps se roban la plata, malparidos."
764,"Ya tienen la base de datos lista? El compromiso debe ser integral para todos los colombianos, Renta Básica / Mínimo Vital Sin infraestructura sanitaria preventiva es un crimen poner a la gente a trabajar a riesgo del contagio. La producción costará miles de vidas inocentes"
2477,"Par de idiotas. No tienen neuronas, sino aserrín en esa calavera...!!!"
